X	Y	Z	CUT	DENSITY	ZONE
160	-10	70	1.124972897	1.692195769	1
160	-10	80	2.087576891	2.295551963	1
160	-10	90	2.840744097	1.987548995	1
160	-10	100	3.002474578	2.086760564	1
160	0	-20	0.115525607	2.340440342	1
160	0	-10	0.770686323	1.934715319	1
160	0	0	1.277811956	2.442392914	1
160	0	10	0.873767105	1.894361201	1
160	0	20	0.755751247	2.262592042	1
160	0	30	3.200095308	2.919791698	1
160	0	40	0.252035991	2.367291425	1
160	0	50	1.631918298	1.801083106	1
160	0	60	2.747061356	1.78828417	1
160	0	70	0.497003812	1.669608599	1
160	0	80	4.369831809	2.230269785	1
160	0	90	1.35502197	2.945865058	1
160	10	-20	0.584816789	1.589787187	1
160	10	-10	0.596704377	2.517815101	1
160	10	0	0.331370139	2.670579275	1
160	10	10	2.492216127	2.225659526	1
160	10	20	1.481594423	2.445867437	1
160	10	30	2.252358703	1.602556096	1
160	10	40	3.978229638	1.577950972	1
160	10	50	2.21297562	2.566790362	1
160	10	60	2.105448222	2.239967624	1
160	10	70	4.33789533	1.611429406	1
160	10	80	3.292980473	2.754731407	1
160	20	-20	1.200447981	2.801609665	1
160	20	-10	1.992343859	1.781259256	1
160	20	0	2.577124752	2.311730703	1
160	20	10	3.401807816	2.419980986	1
160	20	20	2.152043947	1.74357614	1
160	20	30	0.012402531	2.922023681	1
160	20	40	0.832293255	2.826707172	1
160	20	50	0.372415978	1.804579796	1
160	20	60	2.121259239	1.928039483	1
160	20	70	2.095393769	2.977161053	1
160	30	-20	3.315479358	2.297988711	1
160	30	-10	2.180220844	2.599706711	1
160	30	0	1.642690263	1.576967782	1
160	30	10	0.324463364	1.696869772	1
160	30	20	2.603620767	2.406971906	1
160	30	30	0.889255985	1.635165319	1
160	30	40	3.2917848	1.932540568	1
160	30	50	0.727051896	1.83645377	1
160	30	60	4.460358809	2.815350453	1
160	40	-20	4.366398356	2.882131514	1
160	40	-10	0.894138363	1.959056138	1
160	40	0	3.819217066	2.249196043	1
160	40	10	0.367224418	2.685778422	1
160	40	20	2.89174494	2.614618097	1
160	40	30	2.095041719	2.948836175	1
160	40	40	1.892268999	2.339488223	1
160	40	50	0.341312191	1.512041132	1
160	50	-20	0.984757007	1.574249594	1
160	50	-10	2.389187259	1.713860259	1
160	50	0	1.956075096	1.764383897	1
160	50	10	3.283958391	2.007608055	1
160	50	20	1.302436021	2.702157052	1
160	50	30	1.818122657	2.851057771	1
160	60	-10	2.464350972	2.95538144	1
160	60	0	0.151389736	2.09331611	1
160	60	10	0.846775946	2.122967293	1
160	60	20	0.766684261	2.258018512	1
170	-80	60	3.533580084	2.460027339	1
170	-80	70	4.253296046	2.282561135	1
170	-70	30	4.099004153	2.028422237	1
170	-70	40	3.908817844	2.015822079	1
170	-70	50	0.582688307	2.139185594	1
170	-70	60	3.41613387	2.640959546	1
170	-70	70	0.523826282	1.609091883	1
170	-60	20	0.569790324	1.867573834	1
170	-60	30	0.454826137	2.783719142	1
170	-60	40	3.485867572	1.720484645	1
170	-60	50	2.344149394	2.243498468	1
170	-60	60	3.56087828	1.797290276	1
170	-60	70	3.518039491	1.996928338	1
170	-60	80	2.837827362	1.91944397	1
170	-60	90	1.306603445	2.327318426	1
170	-50	10	0.623110101	2.041746366	1
170	-50	20	2.800941045	2.482195707	1
170	-50	30	4.365459566	2.3682911	1
170	-50	40	2.696070935	2.151573836	1
170	-50	50	2.354556773	1.960464479	1
170	-50	60	1.67509235	1.998596296	1
170	-50	70	2.708582891	2.865047728	1
170	-50	80	1.634705726	2.202979927	1
170	-50	90	4.294519671	2.611714998	1
170	-50	100	2.448784981	2.307438182	1
170	-40	0	0.011615201	1.612408888	1
170	-40	10	3.283454434	2.81524951	1
170	-40	20	4.312177108	1.825865107	1
170	-40	30	2.145405386	1.555514979	1
170	-40	40	3.303108612	2.588896864	1
170	-40	50	3.481688207	2.029055774	1
170	-40	60	4.302053028	1.717521344	1
170	-40	70	0.253853494	2.365656807	1
170	-40	80	4.494410256	2.137166887	1
170	-40	90	2.163017402	2.531998639	1
170	-40	100	3.141508091	2.447848981	1
170	-30	-10	3.628008257	1.808696259	1
170	-30	0	0.522708788	2.72168753	1
170	-30	10	1.08587664	2.185018897	1
170	-30	20	1.138236282	2.953226389	1
170	-30	30	0.196021752	2.774823268	1
170	-30	40	0.620846442	2.935025872	1
170	-30	50	2.313970063	1.602653929	1
170	-30	60	4.238727347	1.830280084	1
170	-30	70	0.46565354	2.971125187	1
170	-30	80	2.514943279	2.607346387	1
170	-30	90	4.367304776	2.797503267	1
170	-30	100	1.790808476	1.89026547	1
170	-30	110	2.901148393	2.160486623	1
170	-20	-10	4.463853991	2.389721281	1
170	-20	0	1.502120728	2.449496366	1
170	-20	10	2.646715888	2.589034285	1
170	-20	20	3.092545688	1.909760105	1
170	-20	30	1.133711497	2.697616187	1
170	-20	40	0.091257853	2.093200916	1
170	-20	50	1.732571296	2.893117235	1
170	-20	60	2.57848836	2.996371581	1
170	-20	70	1.051152409	1.85914084	1
170	-20	80	2.99959254	2.685238149	1
170	-20	90	0.724621306	2.943039174	1
170	-20	100	3.484318328	2.102992187	1
170	-20	110	1.150908314	2.142800715	1
170	-10	-10	1.134348443	2.040901005	1
170	-10	0	2.10801871	2.685775625	1
170	-10	10	0.495100206	2.973305795	1
170	-10	20	0.907459506	1.851251464	1
170	-10	30	0.839425454	2.302806932	1
170	-10	40	4.113815254	2.707355757	1
170	-10	50	4.468402007	2.404593892	1
170	-10	60	4.299364999	2.921737547	1
170	-10	70	3.489449552	2.818866759	1
170	-10	80	4.035389162	2.278258802	1
170	-10	90	0.547950654	1.69198706	1
170	-10	100	2.072200564	2.980148441	1
170	-10	110	3.902063004	2.945290193	1
170	0	-10	3.725576468	2.010755001	1
170	0	0	4.32590419	2.75698684	1
170	0	10	2.389138483	2.661333958	1
170	0	20	0.538716405	1.924037215	1
170	0	30	0.064595194	2.496313798	1
170	0	40	2.609184898	1.71262177	1
170	0	50	3.306368444	1.832991931	1
170	0	60	4.206081744	1.789866672	1
170	0	70	2.011356058	2.407842483	1
170	0	80	0.940196773	2.929856546	1
170	0	90	4.416758496	2.228881814	1
170	0	100	2.795339448	2.9194464	1
170	0	110	2.068776496	2.498909954	1
170	10	-20	3.093918553	2.048443598	1
170	10	-10	0.399056112	2.367778646	1
170	10	0	0.602697197	2.93863003	1
170	10	10	0.259239946	2.229198504	1
170	10	20	4.111611881	2.124089648	1
170	10	30	2.568226764	2.584666915	1
170	10	40	3.82798051	1.964265735	1
170	10	50	0.419952842	2.935964227	1
170	10	60	1.636501493	2.263552211	1
170	10	70	4.224934154	1.883525948	1
170	10	80	3.908367199	2.583846675	1
170	10	90	4.164796327	2.344147251	1
170	10	100	0.917750009	2.752300955	1
170	20	-20	1.628152407	2.680301387	1
170	20	-10	2.057917363	2.307925322	1
170	20	0	4.004253506	2.579527348	1
170	20	10	3.103259707	2.174392987	1
170	20	20	0.717451685	2.268704014	1
170	20	30	4.498969138	1.575828558	1
170	20	40	0.417789137	2.964738007	1
170	20	50	2.489234404	2.473585592	1
170	20	60	2.306385704	2.796050047	1
170	20	70	3.362723414	2.010947885	1
170	20	80	4.256298676	2.179973145	1
170	20	90	1.091711561	2.201683191	1
170	30	-20	4.255207032	1.803120102	1
170	30	-10	1.672127879	1.649327762	1
170	30	0	2.097773155	1.685924343	1
170	30	10	2.787055221	2.012022699	1
170	30	20	2.774986604	1.772523202	1
170	30	30	1.633058793	2.270324526	1
170	30	40	0.772422816	2.773209983	1
170	30	50	1.414041767	2.629576471	1
170	30	60	1.018656292	1.509222871	1
170	30	70	3.181085294	2.989706502	1
170	40	-20	0.651201375	1.876284103	1
170	40	-10	0.015568074	2.675195757	1
170	40	0	1.288052478	2.730335752	1
170	40	10	2.402445295	1.862594389	1
170	40	20	4.055829242	2.612792427	1
170	40	30	1.497142508	2.790782652	1
170	40	40	2.779600591	2.084002567	1
170	40	50	2.546903044	2.636448378	1
170	40	60	0.464303487	2.568975931	1
170	50	-20	4.45863116	1.84943822	1
170	50	-10	3.827147496	2.275076893	1
170	50	0	3.565038143	1.539352393	1
170	50	10	1.642930308	1.824222935	1
170	50	20	2.781882179	2.896849575	1
170	50	30	0.108127837	2.116818037	1
170	50	40	2.144815024	1.532191251	1
170	60	-20	2.999489255	1.748864054	1
170	60	-10	4.177406994	2.562314126	1
170	60	0	3.11080882	1.812183976	1
170	60	10	2.195553696	1.794105807	1
170	60	20	1.341692209	2.235665793	1
170	60	30	2.857108757	2.511288651	1
170	70	-10	0.24525384	1.855495794	1
170	70	0	1.436001708	2.855009943	1
180	-70	50	1.625373226	2.718114223	1
180	-70	60	3.434772935	2.337706884	1
180	-70	70	1.829584336	2.337571027	1
180	-60	30	2.181006524	1.759857005	1
180	-60	40	1.599034314	2.024844631	1
180	-60	50	2.650687848	1.711588138	1
180	-60	60	1.463517646	2.384390823	1
180	-60	70	0.287212387	2.130256264	1
180	-60	80	3.4996914	2.979560922	1
180	-60	90	0.856458927	1.781105233	1
180	-60	100	1.830447342	2.242924894	1
180	-50	20	3.736998948	2.238442582	1
180	-50	30	2.993693779	1.558146313	1
180	-50	40	1.480088162	2.237756955	1
180	-50	50	4.040898343	2.680632015	1
180	-50	60	1.863675348	2.140982079	1
180	-50	70	4.320578	1.844734208	1
180	-50	80	2.982034131	1.536790549	1
180	-50	90	4.072527719	1.896835609	1
180	-50	100	1.218635759	2.03851073	1
180	-40	10	4.426038853	2.209543016	1
180	-40	20	1.312436845	2.106929416	1
180	-40	30	4.110226197	2.746118626	1
180	-40	40	2.661025925	1.697829114	1
180	-40	50	1.001963278	2.25159568	1
180	-40	60	1.719863611	1.550787132	1
180	-40	70	3.567824447	2.960868928	1
180	-40	80	3.422465624	2.399008172	1
180	-40	90	3.833600507	2.061010923	1
180	-40	100	2.159008433	1.865654275	1
180	-40	110	2.411269583	1.557847562	1
180	-30	0	4.086662797	1.816026577	1
180	-30	10	1.354253183	2.058894286	1
180	-30	20	2.408778291	1.6248075	1
180	-30	30	2.842945718	2.50245495	1
180	-30	40	2.306255596	2.219148147	1
180	-30	50	1.562708287	1.628831609	1
180	-30	60	0.83433874	1.74993735	1
180	-30	70	1.280803092	2.755663801	1
180	-30	80	4.416489581	1.569308349	1
180	-30	90	2.70157638	2.338087315	1
180	-30	100	0.083327167	2.38416444	1
180	-30	110	1.759192843	2.954840584	1
180	-30	120	3.730145627	2.491453247	1
180	-20	-10	3.847704036	1.974116358	1
180	-20	0	3.467574236	2.549583598	1
180	-20	10	3.255711089	1.747944159	1
180	-20	20	0.616763831	2.201273269	1
180	-20	30	3.124349545	2.385533691	1
180	-20	40	3.209070632	2.829404818	1
180	-20	50	4.033023397	2.128808303	1
180	-20	60	3.599828498	2.03503371	1
180	-20	70	4.163815182	1.569569026	1
180	-20	80	3.977305937	1.775766471	1
180	-20	90	0.843694641	2.338696168	1
180	-20	100	0.59446747	2.423419053	1
180	-20	110	3.741504359	2.039276885	1
180	-20	120	3.003286462	1.984998963	1
180	-10	-10	0.715775214	1.604922471	1
180	-10	0	1.686495798	2.110830693	1
180	-10	10	4.428712234	2.228902145	1
180	-10	20	3.394330485	2.310218505	1
180	-10	30	0.499485082	2.787583531	1
180	-10	40	3.382068809	2.333108534	1
180	-10	50	0.873097921	1.611199999	1
180	-10	60	0.904328151	2.951688599	1
180	-10	70	1.391132002	2.09975303	1
180	-10	80	2.536071277	2.485859413	1
180	-10	90	0.520386727	2.248111822	1
180	-10	100	0.234409216	1.60788634	1
180	-10	110	4.094851309	2.13341892	1
180	-10	120	2.913185392	1.500762122	1
180	0	-10	0.810293264	2.101583406	1
180	0	0	2.115343285	1.685503718	1
180	0	10	3.999006781	2.757185263	1
180	0	20	2.293471703	2.046401155	1
180	0	30	4.417016091	1.569824167	1
180	0	40	0.9563348	2.919398944	1
180	0	50	0.562166911	2.010559382	1
180	0	60	2.743558874	2.013256919	1
180	0	70	1.245927626	2.026567913	1
180	0	80	1.512232709	1.72357546	1
180	0	90	2.317587296	1.94617247	1
180	0	100	0.427076273	1.759289423	1
180	0	110	0.19915059	2.067749224	1
180	0	120	2.819534913	2.698293495	1
180	10	-20	2.477336501	2.694241909	1
180	10	-10	2.886888459	2.700143226	1
180	10	0	0.063328669	1.696670973	1
180	10	10	2.508059119	1.98762914	1
180	10	20	4.351247012	1.623080995	1
180	10	30	4.489530414	1.876351054	1
180	10	40	0.429643829	2.016945813	1
180	10	50	0.401949522	2.011998894	1
180	10	60	4.243127563	2.376329961	1
180	10	70	3.129560668	2.679584325	1
180	10	80	1.483061248	1.572365168	1
180	10	90	3.898781728	2.608104895	1
180	10	100	2.910560969	1.776015029	1
180	10	110	3.928174548	2.662971556	1
180	20	-20	2.568128246	2.605026106	1
180	20	-10	3.324054569	2.482095179	1
180	20	0	4.413016552	2.133218265	1
180	20	10	1.814652431	2.283743605	1
180	20	20	1.139469025	2.208819863	1
180	20	30	2.863869228	1.694697914	1
180	20	40	1.79185917	1.534808065	1
180	20	50	1.907712185	2.965982168	1
180	20	60	0.064745121	1.775672266	1
180	20	70	3.264490157	2.026934387	1
180	20	80	1.589478145	1.955897824	1
180	20	90	1.002276111	1.742920209	1
180	20	100	1.926781194	2.924047654	1
180	20	110	1.002824821	2.706839119	1
180	30	-20	3.653419754	2.040633586	1
180	30	-10	2.511228779	2.566302752	1
180	30	0	2.785319485	2.96549178	1
180	30	10	1.384582691	1.987789162	1
180	30	20	3.543591594	1.597841342	1
180	30	30	0.63713915	2.59409249	1
180	30	40	1.843722216	1.755973497	1
180	30	50	2.307074517	2.565234273	1
180	30	60	0.291489165	2.451457101	1
180	30	70	1.891527412	2.903628219	1
180	30	80	1.951767963	2.57749779	1
180	40	-20	1.119816137	2.889679634	1
180	40	-10	0.044507098	1.515039026	1
180	40	0	0.796771251	2.973485658	1
180	40	10	1.161878286	2.92246989	1
180	40	20	3.142310623	2.125702272	1
180	40	30	2.479351355	2.549578231	1
180	40	40	3.21031392	2.887218384	1
180	40	50	2.074155318	2.242337498	1
180	40	60	0.793802772	1.877777278	1
180	40	70	4.076773677	2.873902655	1
180	50	-20	0.580676466	1.527811301	1
180	50	-10	2.606595225	2.298531141	1
180	50	0	3.203384088	2.039524125	1
180	50	10	2.941052834	2.524967504	1
180	50	20	3.123652607	1.698294212	1
180	50	30	0.963976952	1.698845418	1
180	50	40	2.356315131	1.582875593	1
180	50	50	3.766204332	1.940441617	1
180	60	-20	4.494633153	2.432186944	1
180	60	-10	2.075298523	2.011283343	1
180	60	0	1.102376121	1.696745666	1
180	60	10	3.470621696	2.634367097	1
180	60	20	0.93373932	1.859068751	1
180	60	30	3.65381383	2.1738583	1
180	70	-10	1.85250941	2.33490415	1
180	70	0	0.201833581	2.271272183	1
180	70	10	1.389011314	2.847218345	1
180	70	20	1.184757208	2.840282849	1
180	80	-10	1.924522517	2.386782154	1
190	-60	40	1.41995101	1.658241028	1
190	-60	50	1.070807369	2.025808217	1
190	-60	60	2.664979903	2.526984784	1
190	-60	70	4.048861197	1.994460569	1
190	-60	80	2.501749472	2.918443345	1
190	-60	90	3.801961733	1.642833311	1
190	-60	100	4.336032676	1.602511845	1
190	-50	30	2.640358962	2.790221498	1
190	-50	40	1.857294667	1.993306331	1
190	-50	50	1.818209697	2.783200402	1
190	-50	60	3.84551387	2.463746696	1
190	-50	70	4.190497834	1.559029405	1
190	-50	80	4.059610774	1.936540518	1
190	-50	90	2.156359291	1.607124036	1
190	-50	100	2.048166384	2.486892909	1
190	-50	110	1.493373526	1.700102122	1
190	-40	20	2.288404731	2.012415531	1
190	-40	30	0.12127087	2.700395543	1
190	-40	40	2.703052012	2.252660462	1
190	-40	50	2.481876016	2.266479499	1
190	-40	60	2.805635356	1.790788819	1
190	-40	70	4.410414505	2.312254988	1
190	-40	80	0.416710855	2.074348562	1
190	-40	90	2.830442014	1.645600216	1
190	-40	100	3.855148555	2.471346996	1
190	-40	110	3.88611742	1.607429033	1
190	-40	120	0.179255325	2.138700777	1
190	-30	0	2.029370399	2.274083629	1
190	-30	10	0.730758197	2.05258773	1
190	-30	20	3.038785196	2.458692817	1
190	-30	30	1.758603717	2.484197874	1
190	-30	40	3.739416517	2.94482866	1
190	-30	50	3.479765862	2.107761889	1
190	-30	60	1.032512216	2.752900904	1
190	-30	70	1.014276916	1.871090668	1
190	-30	80	0.981970417	2.493713887	1
190	-30	90	0.964562597	1.796961367	1
190	-30	100	1.764532473	2.384902329	1
190	-30	110	4.431981534	2.541390429	1
190	-30	120	3.454404626	2.529250781	1
190	-20	0	1.817620031	1.771784261	1
190	-20	10	2.016024115	1.669005969	1
190	-20	20	1.522109529	2.824707099	1
190	-20	30	1.780367699	2.907871411	1
190	-20	40	0.236089962	1.991889646	1
190	-20	50	1.928122413	2.339333556	1
190	-20	60	4.049704326	1.996471179	1
190	-20	70	3.289568191	2.952809065	1
190	-20	80	3.23651941	2.760730826	1
190	-20	90	1.275797233	2.632906229	1
190	-20	100	2.327183272	2.910506473	1
190	-20	110	3.884582597	1.951224122	1
190	-20	120	1.350355948	1.736397874	1
190	-20	130	1.669706797	2.417269311	1
190	-10	-10	4.48523215	1.935269046	1
190	-10	0	0.486490459	1.636696229	1
190	-10	10	2.476411617	1.735061381	1
190	-10	20	2.998984327	1.9830461	1
190	-10	30	2.728920479	1.806278859	1
190	-10	40	4.126730895	1.787923497	1
190	-10	50	1.411637485	2.238210011	1
190	-10	60	2.032687094	2.696264592	1
190	-10	70	4.147820875	2.809918508	1
190	-10	80	0.486650357	2.07049007	1
190	-10	90	1.490034611	1.888639563	1
190	-10	100	2.353550297	2.951667641	1
190	-10	110	0.885796947	2.227796176	1
190	-10	120	1.604987802	1.743942043	1
190	-10	130	1.40728252	1.849624941	1
190	0	-10	1.935637664	2.89636329	1
190	0	0	4.492805887	2.954429913	1
190	0	10	2.125009483	2.766237452	1
190	0	20	1.169354487	2.560291985	1
190	0	30	3.107958679	2.592216271	1
190	0	40	2.896348601	1.990097885	1
190	0	50	0.504612937	1.720496523	1
190	0	60	1.527083844	1.569014013	1
190	0	70	0.993204597	2.547187408	1
190	0	80	1.756666634	2.9165938	1
190	0	90	0.019466612	1.713342776	1
190	0	100	1.555599171	1.957734451	1
190	0	110	4.062296343	2.014113792	1
190	0	120	0.03570949	2.00546894	1
190	0	130	3.842015138	2.737985885	1
190	10	-20	2.077938444	2.425115093	1
190	10	-10	4.345443574	2.588528704	1
190	10	0	0.774769361	2.390215505	1
190	10	10	1.566836901	2.944507815	1
190	10	20	3.951551059	1.657033068	1
190	10	30	2.081037658	2.451317931	1
190	10	40	1.718403375	2.524446411	1
190	10	50	0.495398956	2.632150867	1
190	10	60	2.34015611	2.118872848	1
190	10	70	0.996653035	1.917202112	1
190	10	80	3.637168348	2.176348295	1
190	10	90	1.203734216	1.837616578	1
190	10	100	2.784971174	2.659197182	1
190	10	110	2.920801757	2.155359326	1
190	10	120	3.01103887	1.987764052	1
190	10	130	0.079291238	2.549010427	1
190	20	-20	2.931110807	1.653815586	1
190	20	-10	2.890995877	1.906570322	1
190	20	0	1.643196891	2.158928934	1
190	20	10	1.164946654	2.959061708	1
190	20	20	0.129796382	1.811273474	1
190	20	30	1.142617658	1.531316466	1
190	20	40	2.012305435	1.756712867	1
190	20	50	1.154217471	2.916790727	1
190	20	60	0.6790602	2.979936345	1
190	20	70	0.684952219	1.500580508	1
190	20	80	2.191656333	2.082152977	1
190	20	90	3.528667849	2.535076215	1
190	20	100	3.454045769	2.231927902	1
190	20	110	1.510795111	2.597438016	1
190	20	120	0.553839212	2.185057073	1
190	30	-20	2.889905521	1.533289865	1
190	30	-10	2.52772491	1.798867666	1
190	30	0	3.198167047	2.741849149	1
190	30	10	2.127700154	1.599020085	1
190	30	20	2.839005255	2.722330996	1
190	30	30	2.221008922	1.825425281	1
190	30	40	1.799464809	2.868304427	1
190	30	50	0.778772954	2.264006295	1
190	30	60	0.768936864	1.835556451	1
190	30	70	4.39657325	1.530316302	1
190	30	80	3.487430582	1.994249278	1
190	30	90	1.721304666	2.542046612	1
190	30	100	4.47012244	1.889312362	1
190	40	-20	3.472884727	1.693956205	1
190	40	-10	0.962732364	1.907608233	1
190	40	0	1.331937848	2.241139127	1
190	40	10	0.810213702	2.77669147	1
190	40	20	3.070822498	1.668411321	1
190	40	30	0.079397258	2.131287456	1
190	40	40	2.97540936	2.284647608	1
190	40	50	3.204870078	2.599128086	1
190	40	60	1.600184889	2.451927062	1
190	40	70	0.201643744	2.909247717	1
190	40	80	3.335085444	2.640534917	1
190	50	-20	2.000182048	2.983300849	1
190	50	-10	1.056253556	1.791554602	1
190	50	0	3.301862538	1.775919357	1
190	50	10	0.008346878	2.096263878	1
190	50	20	2.061681147	1.930364575	1
190	50	30	1.736195311	1.777535219	1
190	50	40	0.59303335	2.453570875	1
190	50	50	1.470554709	1.809339662	1
190	50	60	0.644994485	1.814793517	1
190	50	70	1.654255551	2.478729567	1
190	60	-20	4.200440303	2.84410854	1
190	60	-10	4.460299605	2.628676666	1
190	60	0	0.151560542	2.172209538	1
190	60	10	2.279706299	2.310808902	1
190	60	20	3.528576457	2.756517728	1
190	60	30	2.134778317	2.49294998	1
190	60	40	0.84765561	1.522827426	1
190	60	50	2.029994197	2.444472204	1
190	70	-10	3.061546094	1.808651958	1
190	70	0	4.179052368	2.584459158	1
190	70	10	4.336035164	1.813453452	1
190	70	20	3.997074803	1.540032514	1
190	70	30	4.202535159	2.61547111	1
190	80	-10	3.019806514	1.665965784	1
190	80	0	1.406085953	2.38790492	1
190	80	10	3.34672195	1.704728169	1
200	-60	70	3.002506674	2.97253114	1
200	-60	90	3.082269058	2.032777375	1
200	-50	40	3.757744359	2.543388327	1
200	-50	50	1.157306058	2.118419662	1
200	-50	60	4.153903847	2.051613186	1
200	-50	70	0.791489183	2.108641778	1
200	-50	80	2.334403481	1.722482205	1
200	-50	90	3.85283501	2.259178385	1
200	-50	100	2.406325227	1.594308318	1
200	-50	110	2.136405928	1.662454111	1
200	-40	30	1.392335226	1.880268493	1
200	-40	40	2.284637094	1.54816883	1
200	-40	50	3.053380148	1.675509083	1
200	-40	60	1.829088938	1.528787677	1
200	-40	70	0.006993305	2.364951962	1
200	-40	80	0.276579827	2.595867307	1
200	-40	90	2.313873667	2.299904754	1
200	-40	100	1.742064011	2.739553075	1
200	-40	110	0.316873159	1.820205747	1
200	-40	120	1.842485887	2.504987245	1
200	-30	10	2.706499037	2.641619463	1
200	-30	20	0.98493211	1.710886258	1
200	-30	30	0.493122796	2.991385357	1
200	-30	40	1.31944618	1.644740184	1
200	-30	50	3.891636921	2.974178378	1
200	-30	60	1.151097045	2.21001382	1
200	-30	70	2.848513027	1.895249222	1
200	-30	80	2.186151336	1.982080804	1
200	-30	90	1.7501626	2.873159529	1
200	-30	100	0.334561214	1.670971811	1
200	-30	110	0.015351859	2.91571771	1
200	-30	120	2.258681444	2.453954819	1
200	-30	130	1.480294131	2.933157638	1
200	-20	0	0.723836472	2.157274652	1
200	-20	10	3.57077818	2.26834768	1
200	-20	20	1.627530606	2.396919641	1
200	-20	30	0.617305243	1.542654422	1
200	-20	40	0.665408161	2.093668767	1
200	-20	50	3.500654476	2.443445317	1
200	-20	60	4.073305946	2.350882653	1
200	-20	70	1.419110211	2.774490139	1
200	-20	80	0.389077682	2.479475548	1
200	-20	90	0.993091539	1.556284801	1
200	-20	100	3.322976976	2.245564035	1
200	-20	110	4.007965785	2.835375876	1
200	-20	120	2.353364903	1.640122197	1
200	-20	130	0.440039866	1.982824181	1
200	-20	140	4.199107327	2.550298941	1
200	-10	0	3.277695478	1.989545987	1
200	-10	10	3.407715318	2.033352425	1
200	-10	20	1.858523183	1.776561828	1
200	-10	30	0.950754185	2.377331966	1
200	-10	40	0.648017311	1.524359961	1
200	-10	50	1.57177562	1.629957582	1
200	-10	60	3.383287288	2.915029544	1
200	-10	70	1.607057091	2.886089708	1
200	-10	80	3.590046049	2.049872626	1
200	-10	90	2.864833021	2.282215698	1
200	-10	100	1.170098866	1.739488481	1
200	-10	110	3.734886025	2.951407633	1
200	-10	120	2.510454082	1.763758842	1
200	-10	130	1.110445729	2.414420639	1
200	-10	140	3.259525003	1.840544044	1
200	0	-10	4.250149915	2.708339862	1
200	0	0	2.071068292	2.373634805	1
200	0	10	3.042521493	2.148798126	1
200	0	20	3.181559325	2.263850265	1
200	0	30	3.666016344	1.651434712	1
200	0	40	3.458219597	2.205956371	1
200	0	50	0.986433364	2.322325947	1
200	0	60	1.438386406	2.450398521	1
200	0	70	0.962081124	2.993902925	1
200	0	80	3.801539293	2.621653721	1
200	0	90	1.998325757	2.705977726	1
200	0	100	0.123494166	2.538987668	1
200	0	110	3.725889119	2.594288312	1
200	0	120	3.865901291	2.803613692	1
200	0	130	0.218261589	2.308867447	1
200	0	140	2.680450193	1.985842978	1
200	10	-10	4.149938943	2.615312088	1
200	10	0	4.107944744	2.220084354	1
200	10	10	0.444526576	1.78162506	1
200	10	20	0.825302011	2.292456488	1
200	10	30	2.695855622	2.451292612	1
200	10	40	0.277410743	2.056528761	1
200	10	50	0.176639884	2.282923493	1
200	10	60	1.846104581	2.926963055	1
200	10	70	3.440260041	2.595837923	1
200	10	80	1.949412279	2.587436505	1
200	10	90	1.522523583	1.981021212	1
200	10	100	1.672488262	2.888076704	1
200	10	110	1.190633661	1.955659873	1
200	10	120	3.361516119	2.085399799	1
200	10	130	0.753535169	2.360602752	1
200	10	140	3.738490309	1.836494846	1
200	20	-10	0.114862691	1.923019114	1
200	20	0	2.400407137	2.934084464	1
200	20	10	4.059213379	2.057088701	1
200	20	20	3.891917611	2.443126673	1
200	20	30	2.177373443	1.817442333	1
200	20	40	2.851901743	2.515445877	1
200	20	50	0.883338174	2.661408449	1
200	20	60	2.915206388	1.543101973	1
200	20	70	1.647752633	2.563584496	1
200	20	80	3.169849959	1.836805418	1
200	20	90	3.831845799	1.778401763	1
200	20	100	3.923856319	2.294168611	1
200	20	110	2.991195834	1.756981641	1
200	20	120	0.391623133	2.925287959	1
200	20	130	0.340741747	2.38760202	1
200	30	-10	3.310462803	1.61110126	1
200	30	0	2.222836838	1.658077342	1
200	30	10	3.780133455	1.751517197	1
200	30	20	3.266567811	2.65645624	1
200	30	30	0.645296933	1.676490966	1
200	30	40	4.324763351	2.240718411	1
200	30	50	0.494878129	1.794822482	1
200	30	60	1.314864849	1.640134083	1
200	30	70	3.945156206	2.223503052	1
200	30	80	1.294892897	2.531078757	1
200	30	90	1.186205098	1.686382165	1
200	30	100	3.083922354	1.880092371	1
200	30	110	1.527595527	2.525194649	1
200	40	-10	3.025239693	2.175013534	1
200	40	0	0.307618105	2.388349821	1
200	40	10	3.530789595	1.930306401	1
200	40	20	3.604191957	2.876870111	1
200	40	30	3.297760092	2.920035826	1
200	40	40	2.629421476	2.259896167	1
200	40	50	1.259444388	2.385837571	1
200	40	60	4.055671308	1.962818063	1
200	40	70	2.221974453	2.202043573	1
200	40	80	0.654062133	2.3071336	1
200	40	90	0.090778174	2.748247577	1
200	40	100	3.613878749	1.901461979	1
200	50	-10	1.186819341	2.612236072	1
200	50	0	1.061087206	2.014888177	1
200	50	10	3.805084685	1.978051004	1
200	50	20	1.919912768	1.633618659	1
200	50	30	4.228517503	2.555830796	1
200	50	40	1.938291013	2.478474636	1
200	50	50	4.206648506	1.69817142	1
200	50	60	0.409001382	2.458374127	1
200	50	70	2.922292423	2.410864529	1
200	50	80	2.173265332	1.585516825	1
200	60	-10	1.981547833	2.250419493	1
200	60	0	4.304842846	2.165628585	1
200	60	10	3.875444107	2.197488845	1
200	60	20	2.164929344	2.4690584	1
200	60	30	2.085918669	1.795650332	1
200	60	40	0.599093039	1.904622034	1
